seqnames	start	end	width	strand	Conc	Conc_WD_SUMOnub	Conc_WD_NOnub	Fold	p.value	FDR	WD_SUMOnub1	WD_SUMOnub2	WD_NOnub1	WD_NOnub2
psd_FBgn0086265_Up	chr2L	5962951	5973025	10075	*	7.87803981503852	8.03507693267192	7.70179748112433	0.0552570878653104	0.404368972498068	0.841248882185685	234.21	290.39	251.17	165.22
CG8839_FBgn0033717_notChanged	chr2R	12342617	12372886	30270	*	9.43835922367594	9.67256456073946	9.15862253266277	0.0440218278631427	0.405181565085867	0.841248882185685	679.22	952.94	847.35	295.66
CG32369_FBgn0052369_notChanged	chr3L	7807825	7811825	4001	*	6.17389251808768	6.57318212467518	5.6199193056865	0.0303130078428635	0.405727689659178	0.841248882185685	76.12	114.32	80.96	17.39
CG6503_FBgn0040606_notChanged	chr3R	26423105	26427781	4677	*	5.78676334760355	6.45733287579683	4.49446060001046	0.0278787764383975	0.405896453438647	0.841248882185685	95.64	80.11	45.08	0
cv-c_FBgn0285955_notChanged	chr3R	14479713	14483713	4001	*	6.85294844847248	7.10574286925487	6.54624532968252	0.041926460159386	0.406169428775641	0.841248882185685	156.14	119.33	126.04	60.87
tfc_FBgn0035199_Up	chr3L	1254449	1344403	89955	*	11.1135306587989	11.3315777509966	10.8565578095804	0.0458272943891957	0.406413852312024	0.841248882185685	2170.38	2983.98	2761.93	946.41
trbl_FBgn0028978_notChanged	chr3L	20399609	20456731	57123	*	10.9826230647674	11.0968799790208	10.8585330296526	0.0605677407891047	0.406997172152436	0.841248882185685	1920.55	2459.95	2198.87	1514.55
CG6230_FBgn0027582_notChanged	chr2L	11118319	11140565	22247	*	8.51556988407468	8.91671828411334	7.95799076674586	0.0299932949773374	0.40700555183826	0.841248882185685	341.56	625	458.17	39.13
Rchy1_FBgn0031816_Up	chr2L	6463669	6469698	6030	*	7.11703728562873	7.58194023262499	6.42685491691009	0.0275588398317745	0.407289510769416	0.841248882185685	133.7	249.5	161.93	10.15
C1GalTA_FBgn0032078_notChanged	chr2L	8949216	8953216	4001	*	7.83715369238768	7.72281287031462	7.94309413019407	-0.0613709283100014	0.40738644548723	0.841248882185685	226.41	196.09	232.77	259.43
CG3690_FBgn0040350_notChanged	chrX	949900	953900	4001	*	6.13554015735311	6.4882267507802	5.66773475021806	0.032802700146725	0.407446802783258	0.841248882185685	58.55	120.99	72.68	28.99
Sec24CD_FBgn0262126_notChanged	chr2L	2234844	2238844	4001	*	6.60145716230654	7.06821984051256	5.90712458453446	0.0274493226093428	0.408092835255239	0.841248882185685	107.35	161.05	111.32	8.7
CG42822_FBgn0262004_notChanged	chr3R	17411901	17448499	36599	*	7.24094882663689	7.88160922486992	6.05965984591019	0.026945195604344	0.408309407822503	0.841248882185685	139.55	332.11	133.4	0
Task6_FBgn0038165_notChanged	chr3R	13672542	13681430	8889	*	7.07021287183207	7.71345723986895	5.87975075589526	0.0270023344201524	0.408342455020441	0.841248882185685	132.72	287.05	117.76	0
CG31145_FBgn0051145_notChanged	chr3R	23667659	23671659	4001	*	5.28693459173891	5.9644541937926	3.9672135971456	0.0279747031021951	0.408353467623429	0.841248882185685	55.63	69.26	31.28	0
tim_FBgn0014396_notChanged	chr2L	3506119	3510119	4001	*	0.738890205385184	1.73889020538518	0	0.0538873044756171	0.408752160581691	0.841248882185685	0	6.68	0	0
CG2955_FBgn0031585_notChanged	chr2L	4147279	4153203	5925	*	0.738890205385184	1.73889020538518	0	0.0538873044756171	0.408752160581691	0.841248882185685	0	6.68	0	0
PKD_FBgn0038603_notChanged	chr3R	18312407	18316407	4001	*	0.738890205385184	1.73889020538518	0	0.0538873044756171	0.408752160581691	0.841248882185685	0	6.68	0	0
Tpl94D_FBgn0051281_notChanged	chr3R	22964284	22969842	5559	*	0.738890205385184	1.73889020538518	0	0.0538873044756171	0.408752160581691	0.841248882185685	0	6.68	0	0
nAChRalpha1_FBgn0000036_Up	chr3R	24455157	24459157	4001	*	0.738890205385184	1.73889020538518	0	0.0538873044756171	0.408752160581691	0.841248882185685	0	6.68	0	0
CG1441_FBgn0033464_notChanged	chr2R	9901287	9905287	4001	*	6.92146831578261	6.76296003620605	7.06427253328241	-0.0563515030491548	0.408908066128982	0.841248882185685	105.4	111.82	134.32	133.34
tefu_FBgn0045035_notChanged	chr3R	15240236	15259765	19530	*	9.17117859754216	9.33126099346438	8.9910904231437	0.0538176675019544	0.409112938623562	0.841248882185685	540.64	747.66	639.42	378.28
LManI_FBgn0032253_notChanged	chr2L	10455241	10464472	9232	*	7.50060524858753	7.75712523777812	7.18839395443972	0.0409733992778388	0.409311181722258	0.841248882185685	233.24	199.43	213.45	78.26
CG9886_FBgn0031428_notChanged	chr2L	2418830	2461823	42994	*	8.09518723295115	8.85405126401438	6.3954505941793	0.0322370719134784	0.410243216920653	0.84184885189783	317.16	608.31	168.37	0
CG42724_FBgn0261641_notChanged	chr3R	6366288	6390304	24017	*	9.37768075493257	9.51488672427425	9.22604125577496	0.0570804235631016	0.41029072660706	0.84184885189783	676.29	786.88	739.7	457.99
Sox102F_FBgn0039938_notChanged	chr4	832393	836393	4001	*	7.22383591516656	7.36529123021436	7.06698810806013	0.0565506503477241	0.410403595702438	0.84184885189783	179.56	150.2	143.52	124.64
GstS1_FBgn0010226_notChanged	chr2R	17097501	17116360	18860	*	8.62006682115209	8.87523859369407	8.30985290968492	0.040740404448786	0.411051828490656	0.84184885189783	400.12	539.05	483.94	150.73
CG7231_FBgn0031968_notChanged	chr2L	7981946	7988785	6840	*	7.15277656933158	7.41641015534216	6.82994923732385	0.0399487449167004	0.411125646136613	0.84184885189783	152.24	189.42	163.77	63.77
Galphai_FBgn0001104_notChanged	chr3L	6978044	6982044	4001	*	7.83745690841712	7.93732413631023	7.73015904709205	0.0611726905320559	0.411129569255634	0.84184885189783	227.38	262.85	211.61	213.05
CG43324_FBgn0263029_notChanged	chr2R	17561606	17566351	4746	*	6.92281044610977	7.2873623611622	6.43380943966597	0.0315454076968213	0.411757450296471	0.842613112573297	140.53	171.9	145.36	27.54
swi2_FBgn0034262_notChanged	chr2R	17693353	17705344	11992	*	7.86128232441637	8.03309150468333	7.66621110939662	0.0515869223800644	0.412541320291049	0.843386791918051	223.48	300.4	251.17	155.08
mon2_FBgn0031985_notChanged	chr2L	8122010	8135989	13980	*	8.53225971156829	8.72536844349701	8.30924885303337	0.048357078978592	0.412874078617903	0.843386791918051	382.55	463.95	431.49	202.91
CG3581_FBgn0038697_notChanged	chr3R	19372789	19379225	6437	*	5.06318939975868	5.74214234575468	3.73773175102283	0.0277934544951274	0.412918052375663	0.843386791918051	41.96	65.09	26.68	0
IntS2_FBgn0030858_notChanged	chrX	17654818	17673888	19071	*	8.92558881990699	9.04012377623723	8.80117072626409	0.0594854109412071	0.413155028618665	0.843386791918051	436.22	616.66	464.61	427.55
Flacc_FBgn0030974_notChanged	chrX	18891636	18913843	22208	*	7.08598923165331	7.73674347988719	5.86843544266742	0.026908777106495	0.413684877694913	0.843947756037279	81.97	344.63	116.84	0
Rbcn-3A_FBgn0023458_notChanged	chrX	6253487	6264119	10633	*	9.0835774560109	9.00739287755773	9.15593993634669	-0.0603438015342359	0.415572738677676	0.846939122051112	503.56	525.7	533.62	607.27
CG18507_FBgn0028527_Up	chr2L	13663525	13674967	11443	*	6.94806875017573	7.5830615626779	5.78664135150377	0.0264126423321653	0.415663080752797	0.846939122051112	199.08	184.41	110.4	0
cpx_FBgn0041605_notChanged	chr3R	4278221	4328379	50159	*	9.86373911892132	10.135476712787	9.52865700039562	0.0382165372522768	0.416147581326563	0.847297704949371	961.25	1288.38	1196.04	281.17
dy_FBgn0004511_notChanged	chrX	11776784	11780784	4001	*	6.46037224860013	6.72170071581466	6.14099928531579	0.0395207820268289	0.416351184118367	0.847297704949371	103.44	107.64	94.76	46.38
CG12290_FBgn0039419_notChanged	chr3R	26228248	26236700	8453	*	6.55525984725433	7.20110630072311	5.35548418686165	0.0266012112334352	0.416960194357265	0.847485839882906	119.06	175.23	81.88	0
SIDL_FBgn0038303_notChanged	chr3R	15216874	15233686	16813	*	9.36373513885455	9.44643450560379	9.27600539360028	0.0608589088114326	0.417174001926271	0.847485839882906	646.04	749.33	668.86	571.04
Phs_FBgn0036522_notChanged	chr3L	15617901	15626130	8230	*	6.97552840927486	7.61155966232725	5.81048809345814	0.0263535975192604	0.417211977385692	0.847485839882906	142.48	248.66	112.24	0
Rab5_FBgn0014010_notChanged	chr2L	2363273	2386747	23475	*	9.92044468985281	9.9826389214106	9.85544801390821	0.0585501639511924	0.417859925730194	0.84828128481056	961.25	1062.25	971.55	881.19
SMSr_FBgn0052380_notChanged	chr3L	7379474	7398013	18540	*	8.53131232037727	8.698679981754	8.34194860412364	0.0510503738338337	0.419311596281956	0.850089619205572	350.35	480.64	411.25	237.69
CG9416_FBgn0034438_Down	chr2R	19371702	19382174	10473	*	7.50609620089331	7.25399685141992	7.72062680934691	-0.044078407842814	0.419358466576433	0.850089619205572	120.03	185.25	276.93	144.93
CG30122_FBgn0050122_notChanged	chr2R	18637270	18641270	4001	*	6.55685378929105	6.97024377573221	5.97518068074001	0.0282339366281134	0.419752177362717	0.850089619205572	123.94	126.84	111.32	14.49
Aldh_FBgn0012036_notChanged	chr2L	9385389	9393567	8179	*	8.17573471837285	8.008579619218	8.32551805459213	-0.0533995957642265	0.419993570770466	0.850089619205572	197.13	317.92	345.93	295.66
jbug_FBgn0028371_notChanged	chr2R	22738459	22742459	4001	*	7.23892237721814	7.44444457945793	6.9991796904039	0.0455250610189572	0.420773917673747	0.850089619205572	163.95	184.41	167.45	88.41
CG14797_FBgn0029587_notChanged	chrX	1679566	1697889	18324	*	8.89377298649587	9.03787309024001	8.73366622908944	0.0539848359424024	0.421492821901973	0.850089619205572	390.36	660.88	439.77	411.61
lncRNA:CR45962_FBgn0267624_notChanged	chr3L	22405547	22409863	4317	*	7.12403659328111	7.40176474766676	6.77978340431808	0.0370632268844799	0.421669496628754	0.850089619205572	162.97	175.23	164.69	55.07
CG6126_FBgn0038407_notChanged	chr3R	16201083	16211484	10402	*	10.4848209544679	10.3765002085686	10.5855736577377	-0.0595100974540969	0.42205726314119	0.850089619205572	1319.41	1339.29	1255.84	1817.46
CG5853_FBgn0032167_notChanged	chr2L	9945648	9970645	24998	*	10.3751343857237	10.3153522557382	10.4325375280859	-0.0570339857738597	0.422379183167283	0.850089619205572	1185.71	1362.65	1392.92	1371.07
lolal_FBgn0022238_notChanged	chr2R	18156192	18169140	12949	*	9.08379814880599	9.18444055771147	8.97560488668077	0.0594646842080763	0.42253110039915	0.850089619205572	521.13	642.52	557.54	449.29
Dlish_FBgn0034264_notChanged	chr2R	17721309	17745969	24661	*	9.04163312396673	9.3498132043282	8.64922179562771	0.0341165650656685	0.422611727251254	0.850089619205572	477.21	827.77	672.54	130.44
ru_FBgn0003295_notChanged	chr3L	1368628	1389437	20810	*	7.58682978992115	8.2035659844332	6.48708106964487	0.0256652272807513	0.422771310353285	0.850089619205572	250.8	338.78	179.41	0
CG1239_FBgn0037368_notChanged	chr3R	5731513	5740013	8501	*	8.4461303837457	8.34748331427117	8.53846181034249	-0.0598507730520066	0.42329223131802	0.850089619205572	291.79	359.65	372.61	371.03
CG12507_FBgn0030729_notChanged	chrX	16264537	16268537	4001	*	6.05937010091781	6.38860941473289	5.63206429260816	0.0324552451400768	0.423770662821434	0.850089619205572	50.75	116.82	64.4	34.78
Ugt36A1_FBgn0015663_notChanged	chr2L	3617097	3623704	6608	*	7.44765597272659	7.72189233567891	7.1087601490821	0.0370566924625763	0.423844714461789	0.850089619205572	172.73	249.5	207.93	68.12
lncRNA:CR44587_FBgn0265798_notChanged	chr2L	12023202	12042689	19488	*	9.88734371962842	9.78887523466901	9.97951868599229	-0.0597157127258381	0.423869725785695	0.850089619205572	812.92	956.27	1140.84	878.3
CG42232_FBgn0250754_notChanged	chr3R	16467663	16477477	9815	*	7.06307904308296	7.53617445648154	6.35448335003164	0.0259097932112594	0.424302994913098	0.850089619205572	131.75	239.49	156.4	7.25
Xe7_FBgn0010772_notChanged	chr3R	5667334	5681930	14597	*	8.46788064292886	8.67678413169204	8.22352133982528	0.0443010253263659	0.424654343032884	0.850089619205572	350.35	468.12	419.53	178.27
CG7546_FBgn0035793_notChanged	chr3L	7508986	7542012	33027	*	9.24975852060593	9.55162108251865	8.86755559018467	0.0343593551616358	0.424767265159546	0.850089619205572	694.83	806.07	792.14	142.03
CadN_FBgn0015609_notChanged	chr2L	17776340	17780340	4001	*	6.29698916814939	6.63412740303075	5.85623956367866	0.0318361413696285	0.425021999236449	0.850089619205572	81	117.66	88.32	27.54
CG3868_FBgn0036422_notChanged	chr3L	14400725	14404725	4001	*	5.62536838411372	5.95642621870421	5.19498507686004	0.032302488329981	0.425120629522586	0.850089619205572	56.6	67.59	51.52	21.74
RecQ4_FBgn0040290_notChanged	chr3L	8173978	8205345	31368	*	9.67489548987371	9.87945782149701	9.43645870252976	0.04468341712683	0.425289391796171	0.850089619205572	774.86	1108.98	987.19	398.57
Cad74A_FBgn0036715_notChanged	chr3L	17377530	17381530	4001	*	7.34764560389187	7.53392188037181	7.13370141769637	0.0474176025476324	0.425732785103542	0.850089619205572	179.56	191.09	179.41	101.45
lncRNA:CR44078_FBgn0264887_notChanged	chr2L	3860097	3874458	14362	*	6.94703179979903	7.58172594846172	5.78664135150377	0.0258747705976997	0.425767081945211	0.850089619205572	110.28	272.86	110.4	0
lncRNA:CR44173_FBgn0265062_notChanged	chr3R	19277728	19281728	4001	*	7.35161909294206	7.15989564413448	7.52082686445878	-0.049139444824877	0.426115684309118	0.850089619205572	142.48	143.52	228.17	139.14
CG12831_FBgn0033141_notChanged	chr2R	7072152	7076152	4001	*	5.45732561874164	6.12786177122462	4.1651529747575	0.026883103281844	0.42618761493877	0.850089619205572	38.06	101.8	35.88	0
FucT6_FBgn0030327_notChanged	chrX	11707951	11711951	4001	*	7.26153969310051	7.39153201355973	7.11866416758176	0.0550551838874943	0.426295403310879	0.850089619205572	152.24	183.58	131.56	146.38
RpS10a_FBgn0027494_Up	chr3R	27650760	27712857	62098	*	9.69345124930864	10.0646128851843	9.1924294964095	0.0294933849731055	0.426307493720887	0.850089619205572	769.98	1371.83	1077.35	92.76
CG9411_FBgn0030569_Up	chrX	14478086	14482086	4001	*	7.58195664395228	7.71058938196461	7.440722068338	0.0550959259958934	0.426421372291656	0.850089619205572	190.3	228.64	151.8	195.66
l(3)72Ab_FBgn0263599_notChanged	chr3L	15965872	15971902	6031	*	6.63670694174434	7.11489688099161	5.91648756909216	0.0256365607444222	0.42645777210071	0.850089619205572	133.7	143.52	115	5.8
CG31510_FBgn0051510_notChanged	chr3R	25120920	25141903	20984	*	8.39296262132227	8.49794194221698	8.2797406558175	0.0584750395319566	0.427036881926036	0.850716738420641	342.54	380.51	350.53	271.03
CG11737_FBgn0037592_notChanged	chr3R	8515868	8525520	9653	*	7.44500689424621	7.92490877509775	6.72085114951098	0.0255127395185933	0.427425090015274	0.850716738420641	215.67	270.36	205.17	5.8
Pli_FBgn0025574_notChanged	chr3R	23888052	23895560	7509	*	8.16574894759229	8.27021493076634	8.05312390905275	0.0583022941864517	0.42780812111808	0.850716738420641	276.18	341.29	283.37	247.84
BomBc1_FBgn0034328_notChanged	chr2R	18381235	18432333	51099	*	10.1470535733368	10.3183985714998	9.95258072921744	0.0489158878588139	0.427946535036675	0.850716738420641	1055.91	1497.83	1326.68	655.1
sona_FBgn0034903_notChanged	chr2R	23796395	23800395	4001	*	6.43039101371394	7.06943850567956	5.25479018724218	0.0258513742999367	0.42820345344629	0.850716738420641	143.46	125.17	76.36	0
ftz-f1_FBgn0001078_Up	chr3L	18799309	18803309	4001	*	6.18163037347102	6.84218850865877	4.92770565563744	0.0265236925608926	0.428333083651137	0.850716738420641	115.16	114.32	0	60.87
snoRNA:Me28S-U1230_FBgn0086031_notChanged	chr2L	863493	880270	16778	*	10.1138836016722	10.1861231799735	10.0378352420633	0.0589566260063592	0.428611999757016	0.850716738420641	1072.5	1257.51	973.39	1129.03
Hmr_FBgn0001206_notChanged	chrX	10593855	10604714	10860	*	8.70012231768135	8.81027050659764	8.58086410480854	0.0572185588906875	0.429486388460209	0.850716738420641	379.62	518.19	354.21	411.61
Cftr_FBgn0039207_notChanged	chr3R	24541914	24558549	16636	*	7.75870104212293	8.14807256312335	7.2237400058223	0.0282599892615617	0.429820328863108	0.850716738420641	195.18	372.16	271.41	27.54
Tim17b_FBgn0263977_notChanged	chr3R	3732855	3747306	14452	*	9.62758135181661	9.70243271076576	9.54863294267138	0.0589295663041232	0.430194559627426	0.850716738420641	765.1	901.2	699.22	798.58
brun_FBgn0261787_notChanged	chr2L	20654178	20661218	7041	*	6.46577889105984	6.95954381947984	5.7091682494271	0.0250406546585647	0.430584119659649	0.850716738420641	105.4	143.52	100.28	4.35
lncRNA:CR46481_FBgn0287612_Up	chr2R	2860767	2868470	7704	*	4.96908904952575	5.63699954111935	3.68710567795286	0.0265677251974951	0.430623372457148	0.850716738420641	36.11	63.42	25.76	0
lncRNA:CR46006_FBgn0267668_notChanged	chr3L	10321501	10369450	47950	*	9.6243456272414	9.73327836935	9.50651104374203	0.0574389475056689	0.430690399713146	0.850716738420641	875.37	826.94	864.83	589.88
Mkk4_FBgn0024326_notChanged	chr3R	8648796	8656766	7971	*	9.46317105496858	9.38996796336445	9.5328384643793	-0.0582646646426435	0.43084000708767	0.850716738420641	696.79	645.03	687.26	794.23
CG6006_FBgn0063649_notChanged	chr3R	16152982	16199584	46603	*	8.42096701144375	9.17451343354439	6.75011547547866	0.0310955845389579	0.430946814948063	0.850716738420641	327.9	827.77	215.29	0
hrm_FBgn0033028_notChanged	chr2R	5650815	5658778	7964	*	9.45755777028565	9.38124337836203	9.53003735293505	-0.0584964323004201	0.43116398198482	0.850716738420641	687.03	646.7	677.14	801.48
CG5773_FBgn0034290_notChanged	chr2R	18041744	18045744	4001	*	0.546245127442788	1.54624512744279	0	0.0500722799409298	0.43217130168785	0.850716738420641	0	5.84	0	0
Scp2_FBgn0020907_notChanged	chr3R	16581663	16585663	4001	*	0.546245127442788	1.54624512744279	0	0.0500722799409298	0.43217130168785	0.850716738420641	0	5.84	0	0
CG4335_FBgn0038795_notChanged	chr3R	20405871	20409871	4001	*	0.546245127442788	1.54624512744279	0	0.0500722799409298	0.43217130168785	0.850716738420641	0	5.84	0	0
CG34377_FBgn0263117_notChanged	chr3R	22322094	22326094	4001	*	0.546245127442788	1.54624512744279	0	0.0500722799409298	0.43217130168785	0.850716738420641	0	5.84	0	0
CG10182_FBgn0039091_notChanged	chr3R	23587819	23591819	4001	*	0.546245127442788	1.54624512744279	0	0.0500722799409298	0.43217130168785	0.850716738420641	0	5.84	0	0
CG45078_FBgn0266448_notChanged	chr3R	10775374	10779374	4001	*	4.49763261258671	5.1691372017419	3.20167885078262	0.0265656420857729	0.432970142256809	0.851299118501027	24.4	47.56	18.4	0
CG10086_FBgn0037517_notChanged	chr3R	7788633	7798599	9967	*	7.83902325992457	8.03278031279836	7.61514687087159	0.0450198729813505	0.433654200106261	0.851299118501027	234.21	289.55	263.13	128.99
cno_FBgn0259212_notChanged	chr3R	5215456	5229526	14071	*	8.99037536001724	9.1290321784868	8.83696143095966	0.0529687092272002	0.433744201069456	0.851299118501027	506.49	613.32	566.74	347.84
Eig71Ee_FBgn0004592_notChanged	chr3L	15654010	15658010	4001	*	4.68085003753211	5.34760749990131	3.40331271195227	0.0263703173435106	0.43377954815547	0.851299118501027	32.2	49.23	21.16	0
CG5089_FBgn0034144_notChanged	chr2R	16596748	16626894	30147	*	7.37104420182218	7.99015772468855	6.26345504836931	0.0251170737003099	0.433911414836097	0.851299118501027	140.53	367.99	153.64	0
Ir40a_FBgn0259683_Up	chr2L	22212376	22216376	4001	*	6.74870119453217	7.14014202597844	6.2098048281362	0.0277107377678041	0.434917635671776	0.851299118501027	144.43	137.68	130.64	17.39
